cve,entidad,pob
230,Chihuahua,0.352858151
231,Chihuahua,0
232,Chihuahua,0
233,Chihuahua,0
234,Chihuahua,0
235,Chihuahua,0.615785851
236,Chihuahua,0
237,Chihuahua,0
238,Chihuahua,0.603136309
239,Chihuahua,0
240,Chihuahua,0
241,Chihuahua,18.34862385
242,Chihuahua,0
243,Chihuahua,1.576665353
244,Chihuahua,0
245,Chihuahua,0
246,Chihuahua,1.895734597
247,Chihuahua,0
248,Chihuahua,0.243961942
249,Chihuahua,0
250,Chihuahua,1.647446458
251,Chihuahua,0
252,Chihuahua,0
253,Chihuahua,2.325581395
254,Chihuahua,0
255,Chihuahua,0
256,Chihuahua,0
257,Chihuahua,2.583979328
258,Chihuahua,0
259,Chihuahua,0
260,Chihuahua,1.349527665
261,Chihuahua,3.759398496
262,Chihuahua,0
263,Chihuahua,4.694835681
264,Chihuahua,8.032128514
265,Chihuahua,0
266,Distrito Federal,0.783162017
267,Distrito Federal,0.501684226
268,Distrito Federal,0.769296521
269,Distrito Federal,0.391890873
270,Distrito Federal,0.636661933
271,Distrito Federal,0.622611328
272,Distrito Federal,0.416550958
273,Distrito Federal,0.767712218
274,Distrito Federal,0.564546481
275,Distrito Federal,0.591920288
276,Distrito Federal,0.281642539
277,Distrito Federal,0.777907429
278,Distrito Federal,0.468290072
279,Distrito Federal,0.630657368
280,Distrito Federal,0.453437624
281,Distrito Federal,0.335894529
282,Durango,1.043296818
283,Durango,0
284,Durango,0
285,Durango,0
286,Durango,0.44364635
287,Durango,0
288,Durango,0.441176471
289,Durango,0.515729758
290,Durango,1.692047377
291,Durango,0
292,Durango,0
293,Durango,0.28481914
294,Durango,0.506585613
295,Durango,2.917882451
296,Durango,1.168224299
297,Durango,0
298,Durango,0
299,Durango,0
300,Durango,0
301,Durango,1.689189189
302,Durango,1.555209953
303,Durango,0
304,Durango,0
305,Durango,0
306,Durango,0
307,Durango,1.819836215
308,Durango,3.086419753
309,Durango,1.297016861
310,Durango,0
311,Durango,0
312,Durango,0
313,Durango,0.588754784
314,Durango,0
315,Durango,0.521920668
316,Durango,1.517450683
317,Durango,0.736377025
318,Durango,0
319,Durango,0
320,Durango,0
321,Guanajuato,0.282485876
322,Guanajuato,0.275103164
323,Guanajuato,0.295355534
324,Guanajuato,0.795544948
325,Guanajuato,0.291970803
326,Guanajuato,0
327,Guanajuato,0.262908823
328,Guanajuato,0
329,Guanajuato,0.291800409
330,Guanajuato,0
331,Guanajuato,0.283728188
332,Guanajuato,0
333,Guanajuato,1.498501499
334,Guanajuato,0.353007625
335,Guanajuato,0.284232218
336,Guanajuato,0.626174076
337,Guanajuato,0.382788048
338,Guanajuato,0.414593698
339,Guanajuato,1.265822785
340,Guanajuato,0.412929073
341,Guanajuato,0.624219725
342,Guanajuato,1.068376068
343,Guanajuato,0.260145682
344,Guanajuato,0
345,Guanajuato,0.551470588
346,Guanajuato,0.63734863
347,Guanajuato,0.727232043
348,Guanajuato,0.774893452
349,Guanajuato,0.332005312
350,Guanajuato,0.628272251
351,Guanajuato,0.303889789
352,Guanajuato,0.447427293
353,Guanajuato,1.165614376
354,Guanajuato,0
355,Guanajuato,0.853970965
356,Guanajuato,0
357,Guanajuato,0.390701309
358,Guanajuato,0
359,Guanajuato,0.38925652
360,Guanajuato,0
361,Guanajuato,0.239120038
362,Guanajuato,0.286779467
363,Guanajuato,1.218769043
364,Guanajuato,0.217060994
365,Guanajuato,0
366,Guanajuato,0.373134328
367,Guerrero,0.571791614
368,Guerrero,1.860465116
369,Guerrero,0.573394495
370,Guerrero,3.361344538
371,Guerrero,0
372,Guerrero,6.779661017
373,Guerrero,1.062699256
374,Guerrero,0
375,Guerrero,5.714285714
376,Guerrero,4.136504654
377,Guerrero,1.685772084
378,Guerrero,3.225806452
379,Guerrero,0
380,Guerrero,0
381,Guerrero,0
382,Guerrero,2.590673575
383,Guerrero,1.166861144
384,Guerrero,2.642007926
385,Guerrero,0.956022945
386,Guerrero,5.882352941
387,Guerrero,0
388,Guerrero,0
389,Guerrero,0.641848524
390,Guerrero,0
391,Guerrero,2.699055331
392,Guerrero,2.96735905
393,Guerrero,1.926782274
394,Guerrero,2.965758965
395,Guerrero,0.642776796
396,Guerrero,2.307692308
397,Guerrero,0
398,Guerrero,1.059322034
399,Guerrero,3.606853021
400,Guerrero,1.408450704
401,Guerrero,0.526205009
402,Guerrero,0
403,Guerrero,0
404,Guerrero,0.255167134
405,Guerrero,0
406,Guerrero,0.743494424
407,Guerrero,4.140786749
408,Guerrero,3.722084367
409,Guerrero,12.34567901
410,Guerrero,0
411,Guerrero,3.541076487
412,Guerrero,0.755096904
413,Guerrero,0
414,Guerrero,1.114206128
415,Guerrero,1.360544218
416,Guerrero,0.388802488
417,Guerrero,3.205128205
418,Guerrero,4.190675746
419,Guerrero,1.571709234
420,Guerrero,2.465078061
421,Guerrero,0.292997363
422,Guerrero,3.358925144
423,Guerrero,0
424,Guerrero,1.865671642
425,Guerrero,1.101928375
426,Guerrero,0
427,Guerrero,2.159827214
428,Guerrero,10.63829787
429,Guerrero,3.802281369
430,Guerrero,0
431,Guerrero,0
432,Guerrero,1.353729525
433,Guerrero,0
434,Guerrero,1.168224299
435,Guerrero,0
436,Guerrero,2.212389381
437,Guerrero,3.27510917
438,Guerrero,4.750593824
439,Guerrero,0.971817298
440,Guerrero,1.407459536
441,Guerrero,0.329489292
442,Guerrero,22.77904328
443,Guerrero,0
444,Guerrero,20.40816327
445,Guerrero,4.728132388
446,Guerrero,0
447,Guerrero,7.352941176
448,Hidalgo,0.552791598
449,Hidalgo,0.988386459
450,Hidalgo,0
451,Hidalgo,1.408450704
452,Hidalgo,0
453,Hidalgo,0.972762646
454,Hidalgo,0
455,Hidalgo,0
456,Hidalgo,0.816326531
457,Hidalgo,0
458,Hidalgo,0.881834215
459,Hidalgo,0.456412597
460,Hidalgo,0.480307397
461,Hidalgo,2.252252252
462,Hidalgo,1.834862385
463,Hidalgo,0.733675715
464,Hidalgo,0
465,Hidalgo,0.651041667
466,Hidalgo,0
467,Hidalgo,7.751937984
468,Hidalgo,1.287001287
469,Hidalgo,0
470,Hidalgo,0.924641701
471,Hidalgo,0
472,Hidalgo,0.936329588
473,Hidalgo,0
474,Hidalgo,2.314814815
475,Hidalgo,0.804227941
476,Hidalgo,0.702000702
477,Hidalgo,0.968054211
478,Hidalgo,0
479,Hidalgo,0
480,Hidalgo,0
481,Hidalgo,0
482,Hidalgo,0
483,Hidalgo,0
484,Hidalgo,0
485,Hidalgo,0
486,Hidalgo,0
487,Hidalgo,0
488,Hidalgo,0.691562932
489,Hidalgo,2.812939522
490,Hidalgo,2.617801047
491,Hidalgo,0
492,Hidalgo,0
493,Hidalgo,0.451875282
494,Hidalgo,0
495,Hidalgo,0.340582883
