cve,entidad,pob
701,JILOTEPEC,-0.763502383
702,JILOTZINGO,-1.042514446
703,JIQUIPILCO,-0.515804118
704,JOCOTITLÁN,-0.818472982
705,JOQUICINGO,-0.679589961
706,JUCHITEPEC,-0.864214193
707,LERMA,-1.146110698
708,MALINALCO,-0.624614506
709,MELCHOR OCAMPO,-1.241188949
710,METEPEC,-1.44735285
711,MEXICALTZINGO,-1.156718835
712,MORELOS,-0.264859702
713,NAUCALPAN DE JUÁREZ,-1.356355584
714,NEZAHUALCÓYOTL,-1.360428807
715,NEXTLALPAN,-1.103658346
716,NICOLÁS ROMERO,-1.22196543
717,NOPALTEPEC,-1.062505037
718,OCOYOACAC,-1.139657156
719,OCUILAN,-0.57972757
720,EL ORO,-0.567108204
721,OTUMBA,-0.973736533
722,OTZOLOAPAN,-0.49316178
723,OTZOLOTEPEC,-0.700714437
724,OZUMBA,-0.910350369
725,PAPALOTLA,-1.27568054
726,LA PAZ,-1.135922674
727,POLOTITLÁN,-1.023917751
728,RAYÓN,-1.118068034
729,SAN ANTONIO LA ISLA,-1.203909146
730,SAN FELIPE DEL PROGRESO,-0.029185059
731,SAN MARTÍN DE LAS PIRÁMIDES,-1.156450642
732,SAN MATEO ATENCO,-1.131276584
733,SAN SIMÓN DE GUERRERO,-0.537495392
734,SANTO TOMÁS,-0.759737746
735,SOYANIQUILPAN DE JUÁREZ,-0.89673426
736,SULTEPEC,-0.041858259
737,TECÁMAC,-1.411451999
738,TEJUPILCO,-0.495472302
739,TEMAMATLA,-1.159505988
740,TEMASCALAPA,-0.981520838
741,TEMASCALCINGO,-0.489691905
742,TEMASCALTEPEC,-0.43225115
743,TEMOAYA,-0.449203475
744,TENANCINGO,-0.87011484
745,TENANGO DEL AIRE,-1.104716128
746,TENANGO DEL VALLE,-0.820537322
747,TEOLOYUCÁN,-1.225093314
748,TEOTIHUACÁN,-1.204074109
749,TEPETLAOXTOC,-1.070875866
750,TEPETLIXPA,-0.807803836
751,TEPOTZOTLÁN,-1.190203572
752,TEQUIXQUIAC,-1.099017085
753,TEXCALTITLÁN,-0.454733692
754,TEXCALYACAC,-1.090306398
755,TEXCOCO,-1.256692845
756,TEZOYUCA,-1.013198355
757,TIANGUISTENCO,-0.934906719
758,TIMILPAN,-0.796978364
759,TLALMANALCO,-1.22937065
760,TLALNEPANTLA DE BAZ,-1.419062487
761,TLATLAYA,-0.325969667
762,TOLUCA,-1.221788253
763,TONATICO,-1.004215927
764,TULTEPEC,-1.280980249
765,TULTITLÁN,-1.432931636
766,VALLE DE BRAVO,-0.874670577
767,VILLA DE ALLENDE,-0.119120221
768,VILLA DEL CARBÓN,-0.416871955
769,VILLA GUERRERO,-0.584429508
770,VILLA VICTORIA,0.116771801
771,XONACATLÁN,-0.974031974
772,ZACAZONAPAN,-0.865428536
773,ZACUALPAN,-0.122920627
774,ZINACANTEPEC,-0.929572758
775,ZUMPAHUACÁN,-0.346395197
776,ZUMPANGO,-1.186736763
777,CUAUTITLÁN IZCALLI,-1.503656774
778,VALLE DE CHALCO SOLIDARIDAD,-1.10227331
779,LUVIANOS,-0.136850664
780,SAN JOSÉ DEL RINCÓN,0.126578853
781,TONANITLA,-1.206647308
782,ACUITZIO,-0.61674671
783,AGUILILLA,-0.512394591
784,ÁLVARO OBREGÓN,-0.891385172
785,ANGAMACUTIRO,-0.817574973
786,ANGANGUEO,-0.512126532
787,APATZINGÁN,-0.855854778
788,APORO,-0.561899627
789,AQUILA,0.406701797
790,ARIO,-0.687308224
791,ARTEAGA,-0.429132478
792,BRISEÑAS,-1.01325758
793,BUENAVISTA,-0.655396193
794,CARÁCUARO,-0.261828235
795,COAHUAYANA,-0.755491426
796,COALCOMÁN DE VÁZQUEZ PALLARES,-0.572972921
797,COENEO,-0.690727796
798,CONTEPEC,-0.611863552
799,COPÁNDARO,-0.848908412
800,COTIJA,-0.824279368
801,CUITZEO,-0.740930141
802,CHARAPAN,0.002291523
803,CHARO,-0.882822414
804,CHAVINDA,-0.832174917
805,CHERÁN,-0.315570966
806,CHILCHOTA,-0.31047882
807,CHINICUILA,-0.407867995
808,CHUCÁNDIRO,-0.669657878
809,CHURINTZIO,-1.022534328
810,CHURUMUCO,0.025724273
811,ECUANDUREO,-0.855929234
812,EPITACIO HUERTA,-0.589302004
813,ERONGARÍCUARO,-0.613051927
814,GABRIEL ZAMORA,-0.696680445
815,HIDALGO,-0.709906133
816,LA HUACANA,-0.312869527
817,HUANDACAREO,-0.928369488
818,HUANIQUEO,-0.691655004
819,HUETAMO,-0.325017948
820,HUIRAMBA,-0.748389981
821,INDAPARAPEO,-0.670021891
822,IRIMBO,-0.72147157
823,IXTLÁN,-0.808944692
824,JACONA,-0.952612863
825,JIMÉNEZ,-0.910962682
826,JIQUILPAN,-1.088325901
827,JUÁREZ,-0.742852536
828,JUNGAPEO,-0.718156685
829,LAGUNILLAS,-0.811098583
830,MADERO,-0.172072474
831,MARAVATÍO,-0.72506962
832,MARCOS CASTELLANOS,-1.18355335
833,LÁZARO CÁRDENAS,-1.122144397
834,MORELIA,-1.316250783
835,MORELOS,-0.784784761
836,MÚGICA,-0.687897122
837,NAHUATZEN,0.020159366
838,NOCUPÉTARO,-0.135548378
839,NUEVO PARANGARICUTIRO,-0.840381762
840,NUEVO URECHO,-0.640408447
841,NUMARÁN,-0.994704073
842,OCAMPO,-0.319729883
843,PAJACUARÁN,-0.758765568
844,PANINDÍCUARO,-0.682111628
845,PARÁCUARO,-0.510914738
846,PARACHO,-0.416131981
847,PÁTZCUARO,-0.839419723
848,PENJAMILLO,-0.770258372
849,PERIBÁN,-0.92964456
850,LA PIEDAD,-1.179734427
851,PURÉPERO,-1.100705867
852,PURUÁNDIRO,-0.861069525
853,QUERÉNDARO,-0.838298605
854,QUIROGA,-0.618173093
855,COJUMATLÁN DE RÉGULES,-0.795040251
856,LOS REYES,-0.719540062
857,SAHUAYO,-1.120524415
858,SAN LUCAS,-0.235392953
859,SANTA ANA MAYA,-0.756029933
860,SALVADOR ESCALANTE,-0.486128671
861,SENGUIO,-0.577212563
862,SUSUPUATO,-0.170384352
863,TACÁMBARO,-0.740612805
864,TANCÍTARO,-0.57987472
865,TANGAMANDAPIO,-0.34421134
866,TANGANCÍCUARO,-0.700804229
867,TANHUATO,-0.951318022
868,TARETAN,-0.912012782
869,TARÍMBARO,-1.167243838
870,TEPALCATEPEC,-0.768765963
871,TINGAMBATO,-0.580210351
872,TINGÜINDÍN,-0.865860736
873,TIQUICHEO DE NICOLÁS ROMERO,0.015050308
874,TLALPUJAHUA,-0.552045228
875,TLAZAZALCA,-0.804925327
876,TOCUMBO,-0.893883727
877,TUMBISCATÍO,-0.181950507
878,TURICATO,-0.140175785
879,TUXPAN,-0.696692807
880,TUZANTLA,-0.127541159
881,TZINTZUNTZAN,-0.549943125
882,TZITZIO,0.030453982
883,URUAPAN,-1.09401953
884,VENUSTIANO CARRANZA,-0.962125425
885,VILLAMAR,-0.803639992
886,VISTA HERMOSA,-0.957432519
887,YURÉCUARO,-0.929308181
888,ZACAPU,-1.13780419
889,ZAMORA,-1.085753097
890,ZINÁPARO,-0.93962624
891,ZINAPÉCUARO,-0.853028025
892,ZIRACUARETIRO,-0.734297444
893,ZITÁCUARO,-0.705158401
894,JOSÉ SIXTO VERDUZCO,-0.905367696
895,AMACUZAC,-0.938055208
896,ATLATLAHUCAN,-0.881982969
897,AXOCHIAPAN,-0.612195875
898,AYALA,-0.894752085
899,COATLÁN DEL RÍO,-0.769092472
900,CUAUTLA,-1.211205857
901,CUERNAVACA,-1.418316251
902,EMILIANO ZAPATA,-1.213697287
903,HUITZILAC,-0.970255311
904,JANTETELCO,-0.904846702
905,JIUTEPEC,-1.343004452
906,JOJUTLA,-1.175675769
907,JONACATEPEC,-0.851058457
908,MAZATEPEC,-0.975645157
909,MIACATLÁN,-0.713219844
910,OCUITUCO,-0.729742864
911,PUENTE DE IXTLA,-0.778943743
912,TEMIXCO,-1.102268562
913,TEPALCINGO,-0.736250907
914,TEPOZTLÁN,-1.012052903
915,TETECALA,-0.920396022
916,TETELA DEL VOLCÁN,-0.631281968
917,TLALNEPANTLA,-0.570500964
918,TLALTIZAPÁN,-1.000958927
919,TLAQUILTENANGO,-0.940145421
920,TLAYACAPAN,-0.89990023
921,TOTOLAPAN,-0.695563092
922,XOCHITEPEC,-0.961005107
923,YAUTEPEC,-1.094798271
924,YECAPIXTLA,-0.819170066
925,ZACATEPEC DE HIDALGO,-1.269079109
926,ZACUALPAN DE AMILPAS,-0.806490283
927,TEMOAC,-0.663791975
928,NAYARIT,-0.985265512
929,ACAPONETA,-1.188900322
930,AHUACATLÁN,-1.070091258
931,AMATLÁN DE CAÑAS,-1.079813105
932,COMPOSTELA,0.083881105
933,HUAJICORI,-1.234325901
934,IXTLÁN DEL RÍO,-0.78294813
935,JALA,-1.33902639
936,XALISCO,1.335833749
937,DEL NAYAR,-0.838323697
938,ROSAMORADA,-0.770817934
939,RUÍZ,-0.968175768
940,SAN BLAS,-1.116043635
941,SAN PEDRO LAGUNILLAS,-0.892632813
942,SANTA MARÍA DEL ORO,-0.973928077
943,SANTIAGO IXCUINTLA,-0.928914544
944,TECUALA,-1.386071599
945,TEPIC,-1.042075668
946,TUXPAN,0.105453647
947,LA YESCA,-1.237464799
948,BAHÍA DE BANDERAS,-1.232768327
949,ABASOLO,-1.207469242
950,AGUALEGUAS,-1.134965866
951,LOS ALDAMAS,-1.361089584
952,ALLENDE,-1.169277175
953,ANÁHUAC,-1.498971014
954,APODACA,-0.576262553
955,ARAMBERRI,-1.298027882
956,BUSTAMANTE,-1.329615753
957,CADEREYTA JIMÉNEZ,-1.291653666
958,CARMEN,-1.218166047
959,CERRALVO,-1.388239358
960,CIÉNEGA DE FLORES,-1.176952448
961,CHINA,-0.574989516
962,DR. ARROYO,-1.018694172
963,DR. COSS,-1.02191154
964,DR. GONZÁLEZ,-0.787056383
965,GALEANA,-1.347544209
966,GARCÍA,-1.559992914
967,SAN PEDRO GARZA GARCÍA,-1.140406043
968,GRAL. BRAVO,-1.408428548
969,GRAL. ESCOBEDO,-1.096400873
970,GRAL. TERÁN,-1.124867737
971,GRAL. TREVIÑO,-0.442166291
972,GRAL. ZARAGOZA,-1.427316628
973,GRAL. ZUAZUA,-1.475223691
974,GUADALUPE,-1.158257241
975,LOS HERRERAS,-1.117650314
976,HIGUERAS,-1.230352864
977,HUALAHUISES,-0.769964193
978,ITURBIDE,-1.393518418
979,JUÁREZ,-1.237593905
980,LAMPAZOS DE NARANJO,-1.24969912
981,LINARES,-1.276260496
982,MARÍN,-1.269783875
983,MELCHOR OCAMPO,-0.519096575
984,MIER Y NORIEGA,-1.077828034
985,MINA,-1.258686194
986,MONTEMORELOS,-1.449251501
987,MONTERREY,-1.164511122
988,PARÁS,-1.251661416
989,PESQUERÍA,-1.036574734
990,LOS RAMONES,-0.641904186
991,RAYONES,-1.365474743
992,SABINAS HIDALGO,-1.02054188
993,SALINAS VICTORIA,-1.5524
994,SAN NICOLÁS DE LOS GARZA,-1.293959191
995,HIDALGO,-1.439916794
996,SANTA CATARINA,-1.36979147
997,SANTIAGO,-0.990295028
998,VALLECILLO,-1.267696596
999,VILLALDAMA,-0.159083118
1000,ABEJONES,-0.398248301
1001,ACATLÁN DE PÉREZ FIGUEROA,0.225169739
1002,ASUNCIÓN CACALOTEPEC,-0.683576285
1003,ASUNCIÓN CUYOTEPEJI,-0.805046926
1004,ASUNCIÓN IXTALTEPEC,-0.605733221
1005,ASUNCIÓN NOCHIXTLÁN,0.489654824
1006,ASUNCIÓN OCOTLÁN,-0.523373159
1007,ASUNCIÓN TLACOLULITA,-0.486512827
1008,AYOTZINTEPEC,-1.105953623
1009,EL BARRIO DE LA SOLEDAD,0.051562131
1010,CALIHUALÁ,0.326119118
1011,CANDELARIA LOXICHA,-0.726682513
1012,CIÉNEGA DE ZIMATLÁN,-1.044427864
1013,CIUDAD IXTEPEC,0.819790301
1014,COATECAS ALTAS,1.341817571
1015,COICOYÁN DE LAS FLORES,0.183673743
1016,LA COMPAÑÍA,-0.243695084
1017,CONCEPCIÓN BUENAVISTA,-0.054315728
1018,CONCEPCIÓN PÁPALO,0.310215389
1019,CONSTANCIA DEL ROSARIO,-0.587333422
1020,COSOLAPA,-0.622546189
1021,COSOLTEPEC,-0.627333596
1022,CUILÁPAM DE GUERRERO,0.337860088
1023,CUYAMECALCO VILLA DE ZARAGOZA,-0.404555606
1024,CHAHUITES,-0.15358644
1025,CHALCATONGO DE HIDALGO,0.295951912
1026,CHIQUIHUITLÁN DE BENITO JUÁREZ,-0.219514864
1027,HEROICA CIUDAD DE EJUTLA DE CRESPO,1.016575792
1028,ELOXOCHITLÁN DE FLORES MAGÓN,-1.1788413
1029,EL ESPINAL,0.092155759
1030,TAMAZULÁPAM DEL ESPÍRITU SANTO,-0.235519942
1031,FRESNILLO DE TRUJANO,-1.163838841
1032,GUADALUPE ETLA,-0.528432982
1033,GUADALUPE DE RAMÍREZ,-1.407678676
1034,GUELATAO DE JUÁREZ,-0.095217559
1035,GUEVEA DE HUMBOLDT,0.406074443
1036,MESONES HIDALGO,-0.099417708
1037,VILLA HIDALGO,-0.990806568
1038,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,0.925877281
1039,HUAUTEPEC,0.431866631
1040,HUAUTLA DE JIMÉNEZ,-0.431778551
1041,IXTLÁN DE JUÁREZ,-0.784713693
1042,JUCHITÁN DE ZARAGOZA,-0.751313442
1043,LOMA BONITA,-1.202988088
1044,MAGDALENA APASCO,-0.296324962
1045,MAGDALENA JALTEPEC,-1.010812903
1046,SANTA MAGDALENA JICOTLÁN,0.53446319
1047,MAGDALENA MIXTEPEC,-0.385943208
1048,MAGDALENA OCOTLÁN,0.334190127
1049,MAGDALENA PEÑASCO,0.475167697
1050,MAGDALENA TEITIPAC,-0.592785345
1051,MAGDALENA TEQUISISTLÁN,-0.716958067
1052,MAGDALENA TLACOTEPEC,-0.621800733
1053,MAGDALENA ZAHUATLÁN,-0.521911558
1054,MARISCALA DE JUÁREZ,-0.342586906
1055,MÁRTIRES DE TACUBAYA,-0.693960283
1056,MATÍAS ROMERO AVENDAÑO,0.642614172
1057,MAZATLÁN VILLA DE FLORES,-0.287078099
1058,MIAHUATLÁN DE PORFIRIO DÍAZ,0.157488592
1059,MIXISTLÁN DE LA REFORMA,0.331513863
1060,MONJAS,-0.9897
1061,NATIVIDAD,-1.11240881
1062,NAZARENO ETLA,-0.458536116
1063,NEJAPA DE MADERO,0.095149069
1064,IXPANTEPEC NIEVES,-0.549710237
1065,SANTIAGO NILTEPEC,-1.25146668
1066,OAXACA DE JUÁREZ,-0.501362987
1067,OCOTLÁN DE MORELOS,0.14678749
1068,LA PE,0.130202715
1069,PINOTEPA DE DON LUIS,0.239280131
1070,PLUMA HIDALGO,0.109954993
1071,SAN JOSÉ DEL PROGRESO,-0.430820137
1072,PUTLA VILLA DE GUERRERO,-0.2586
1073,SANTA CATARINA QUIOQUITANI,-0.711
1074,REFORMA DE PINEDA,-0.511445122
1075,LA REFORMA,-0.923505297
1076,REYES ETLA,-1.064930769
1077,ROJAS DE CUAUHTÉMOC,-1.180165986
1078,SALINA CRUZ,0.095453963
1079,SAN AGUSTÍN AMATENGO,-0.135720481
1080,SAN AGUSTÍN ATENANGO,-0.138605617
1081,SAN AGUSTÍN CHAYUCO,-0.946782433
1082,SAN AGUSTÍN DE LAS JUNTAS,-1.301312998
1083,SAN AGUSTÍN ETLA,0.759853521
1084,SAN AGUSTÍN LOXICHA,-0.186249085
1085,SAN AGUSTÍN TLACOTEPEC,-0.639618748
1086,SAN AGUSTÍN YATARENI,-0.061148615
1087,SAN ANDRÉS CABECERA NUEVA,-0.470704972
1088,SAN ANDRÉS DINICUITI,-0.333234396
1089,SAN ANDRÉS HUAXPALTEPEC,-1.278460709
1090,SAN ANDRÉS HUAYÁPAM,-0.697106949
1091,SAN ANDRÉS IXTLAHUACA,-0.645534455
1092,SAN ANDRÉS LAGUNAS,-0.228705532
1093,SAN ANDRÉS NUXIÑO,0.652152256
1094,SAN ANDRÉS PAXTLÁN,-1.113054534
1095,SAN ANDRÉS SINAXTLA,-0.341557759
1096,SAN ANDRÉS SOLAGA,0.278710413
1097,SAN ANDRÉS TEOTILÁLPAM,0.0732
1098,SAN ANDRÉS TEPETLAPA,-0.132707243
1099,SAN ANDRÉS YAÁ,0.2839
1100,SAN ANDRÉS ZABACHE,-0.774892554
1101,SAN ANDRÉS ZAUTLA,-0.132004105
1102,SAN ANTONINO CASTILLO VELASCO,-0.042671013
1103,SAN ANTONINO EL ALTO,-0.164824962
1104,SAN ANTONINO MONTE VERDE,-0.272534343
1105,SAN ANTONIO ACUTLA,-0.85620069
1106,SAN ANTONIO DE LA CAL,0.088260154
1107,SAN ANTONIO HUITEPEC,-0.960234793
1108,SAN ANTONIO NANAHUATÍPAM,0.628943419
1109,SAN ANTONIO SINICAHUA,0.140427583
1110,SAN ANTONIO TEPETLAPA,-0.22487663
1111,SAN BALTAZAR CHICHICÁPAM,-0.306678213
1112,SAN BALTAZAR LOXICHA,-0.401379173
1113,SAN BALTAZAR YATZACHI EL BAJO,-1.119341536
1114,SAN BARTOLO COYOTEPEC,0.733152295
1115,SAN BARTOLOMÉ AYAUTLA,0.19612948
1116,SAN BARTOLOMÉ LOXICHA,-0.066994737
1117,SAN BARTOLOMÉ QUIALANA,-0.013525063
1118,SAN BARTOLOMÉ YUCUAÑE,-0.5318
1119,SAN BARTOLOMÉ ZOOGOCHO,-0.370089008
1120,SAN BARTOLO SOYALTEPEC,-0.869623486
1121,SAN BARTOLO YAUTEPEC,-0.232007652
1122,SAN BERNARDO MIXTEPEC,0.565711437
1123,SAN BLAS ATEMPA,-0.005794946
1124,SAN CARLOS YAUTEPEC,0.375844268
1125,SAN CRISTÓBAL AMATLÁN,0.633484801
1126,SAN CRISTÓBAL AMOLTEPEC,-0.431249106
1127,SAN CRISTÓBAL LACHIRIOAG,-1.039197605
1128,SAN CRISTÓBAL SUCHIXTLAHUACA,0.05144237
1129,SAN DIONISIO DEL MAR,0.019324286
1130,SAN DIONISIO OCOTEPEC,-0.587308675
1131,SAN DIONISIO OCOTLÁN,0.365896074
1132,SAN ESTEBAN ATATLAHUCA,0.357979324
1133,SAN FELIPE JALAPA DE DÍAZ,-0.573042535
1134,SAN FELIPE TEJALÁPAM,-0.316265495
1135,SAN FELIPE USILA,0.162858564
1136,SAN FRANCISCO CAHUACUÁ,-0.50262
1137,SAN FRANCISCO CAJONOS,0.511227949
1138,SAN FRANCISCO CHAPULAPA,-0.558863362
1139,SAN FRANCISCO CHINDÚA,-0.236543791
1140,SAN FRANCISCO DEL MAR,0.359666638
1141,SAN FRANCISCO HUEHUETLÁN,-0.537142304
1142,SAN FRANCISCO IXHUATÁN,-0.445205225
1143,SAN FRANCISCO JALTEPETONGO,-0.891398417
1144,SAN FRANCISCO LACHIGOLÓ,0.429654764
1145,SAN FRANCISCO LOGUECHE,-0.355109259
1146,SAN FRANCISCO NUXAÑO,0.245996041
1147,SAN FRANCISCO OZOLOTEPEC,0.237398211
1148,SAN FRANCISCO SOLA,-0.84792182
1149,SAN FRANCISCO TELIXTLAHUACA,-0.083054569
1150,SAN FRANCISCO TEOPAN,0.176672816
1151,SAN FRANCISCO TLAPANCINGO,-0.251814367
1152,SAN GABRIEL MIXTEPEC,-0.002289135
1153,SAN ILDEFONSO AMATLÁN,0.298814362
1154,SAN ILDEFONSO SOLA,-0.465724123
1155,SAN ILDEFONSO VILLA ALTA,-1.3223
1156,SAN JACINTO AMILPAS,0.247239803
1157,SAN JACINTO TLACOTEPEC,0.143278693
1158,SAN JERÓNIMO COATLÁN,-0.483667357
1159,SAN JERÓNIMO SILACAYOAPILLA,-0.20265127
1160,SAN JERÓNIMO SOSOLA,0.305960173
1161,SAN JERÓNIMO TAVICHE,0.347920486
1162,SAN JERÓNIMO TECÓATL,-0.144568429
1163,SAN JORGE NUCHITA,-0.155291264
1164,SAN JOSÉ AYUQUILA,-0.647738043
1165,SAN JOSÉ CHILTEPEC,-0.033665234
1166,SAN JOSÉ DEL PEÑASCO,-0.229928352
1167,SAN JOSÉ ESTANCIA GRANDE,0.65509601
1168,SAN JOSÉ INDEPENDENCIA,0.875256768
1169,SAN JOSÉ LACHIGUIRI,1.244259655
1170,SAN JOSÉ TENANGO,-0.741432791
1171,SAN JUAN ACHIUTLA,-0.306264469
1172,SAN JUAN ATEPEC,-1.078530035
1173,ÁNIMAS TRUJANO,-0.313656439
1174,SAN JUAN BAUTISTA ATATLAHUCA,-0.068585648
1175,SAN JUAN BAUTISTA COIXTLAHUACA,-0.555144752
1176,SAN JUAN BAUTISTA CUICATLÁN,-1.092899189
1177,SAN JUAN BAUTISTA GUELACHE,-0.3501
1178,SAN JUAN BAUTISTA JAYACATLÁN,-0.490116774
1179,SAN JUAN BAUTISTA LO DE SOTO,-0.311038369
1180,SAN JUAN BAUTISTA SUCHITEPEC,0.111709729
1181,SAN JUAN BAUTISTA TLACOATZINTEPEC,-0.180051693
1182,SAN JUAN BAUTISTA TLACHICHILCO,-0.950681071
1183,SAN JUAN BAUTISTA TUXTEPEC,-0.549122028
1184,SAN JUAN CACAHUATEPEC,-0.429161322
1185,SAN JUAN CIENEGUILLA,0.455132347
1186,SAN JUAN COATZÓSPAM,0.176257205
1187,SAN JUAN COLORADO,0.313205562
1188,SAN JUAN COMALTEPEC,-0.268355386
1189,SAN JUAN COTZOCÓN,-0.709415625
1190,SAN JUAN CHICOMEZÚCHIL,-1.0831
1191,SAN JUAN CHILATECA,-0.71130165
1192,SAN JUAN DEL ESTADO,-0.5224
1193,SAN JUAN DEL RÍO,0.356096975
1194,SAN JUAN DIUXI,-0.825174505
1195,SAN JUAN EVANGELISTA ANALCO,-0.461040926
1196,SAN JUAN GUELAVÍA,0.054668552
1197,SAN JUAN GUICHICOVI,0.341865217
1198,SAN JUAN IHUALTEPEC,0.090534174
1199,SAN JUAN JUQUILA MIXES,0.125494432
1200,SAN JUAN JUQUILA VIJANOS,-0.085822158
1201,SAN JUAN LACHAO,0.330477047
1202,SAN JUAN LACHIGALLA,-0.773045734
1203,SAN JUAN LAJARCIA,0.165814663
1204,SAN JUAN LALANA,-0.389413534
1205,SAN JUAN DE LOS CUÉS,0.234115029
1206,SAN JUAN MAZATLÁN,0.218020957
1207,SAN JUAN MIXTEPEC - DTO. 08 -,0.33
1208,SAN JUAN MIXTEPEC - DTO. 26 -,-0.051785419
1209,SAN JUAN ÑUMÍ,0.371313826
1210,SAN JUAN OZOLOTEPEC,1.447354435
1211,SAN JUAN PETLAPA,-0.020467475
1212,SAN JUAN QUIAHIJE,-0.129699438
1213,SAN JUAN QUIOTEPEC,-0.84995144
1214,SAN JUAN SAYULTEPEC,-0.242753118
1215,SAN JUAN TABAÁ,0.288730528
1216,SAN JUAN TAMAZOLA,0.12680626
1217,SAN JUAN TEITA,-0.016371345
1218,SAN JUAN TEITIPAC,-0.247573819
1219,SAN JUAN TEPEUXILA,-0.318086045
1220,SAN JUAN TEPOSCOLULA,-0.106920261
1221,SAN JUAN YAEÉ,-0.504423009
1222,SAN JUAN YATZONA,-0.792711257
1223,SAN JUAN YUCUITA,0.343465676
1224,SAN LORENZO,-0.340714956
1225,SAN LORENZO ALBARRADAS,-1.124066258
1226,SAN LORENZO CACAOTEPEC,0.3886
1227,SAN LORENZO CUAUNECUILTITLA,0.632605009
1228,SAN LORENZO TEXMELÚCAN,-0.55948143
1229,SAN LORENZO VICTORIA,0.557983873
1230,SAN LUCAS CAMOTLÁN,0.304500135
1231,SAN LUCAS OJITLÁN,-0.0099
1232,SAN LUCAS QUIAVINÍ,0.671134842
1233,SAN LUCAS ZOQUIÁPAM,0.047116639
1234,SAN LUIS AMATLÁN,0.575167016
1235,SAN MARCIAL OZOLOTEPEC,-0.670581246
1236,SAN MARCOS ARTEAGA,-0.4143
1237,SAN MARTÍN DE LOS CANSECOS,-0.443875487
1238,SAN MARTÍN HUAMELÚLPAM,0.961532114
1239,SAN MARTÍN ITUNYOSO,-0.256039022
1240,SAN MARTÍN LACHILÁ,1.081725376
1241,SAN MARTÍN PERAS,-0.6911062
1242,SAN MARTÍN TILCAJETE,-0.4172997
1243,SAN MARTÍN TOXPALAN,-0.147769773
1244,SAN MARTÍN ZACATEPEC,-0.155530645
1245,SAN MATEO CAJONOS,-1.201050239
1246,CAPULÁLPAM DE MÉNDEZ,0.948315015
1247,SAN MATEO DEL MAR,0.151156691
1248,SAN MATEO YOLOXOCHITLÁN,-0.636403387
1249,SAN MATEO ETLATONGO,0.064812288
1250,SAN MATEO NEJÁPAM,0.147935208
1251,SAN MATEO PEÑASCO,0.417998023
1252,SAN MATEO PIÑAS,0.181448912
1253,SAN MATEO RÍO HONDO,0.295996453
1254,SAN MATEO SINDIHUI,-0.529196581
1255,SAN MATEO TLAPILTEPEC,0.16407571
1256,SAN MELCHOR BETAZA,-0.150871237
1257,SAN MIGUEL ACHIUTLA,0.475392049
1258,SAN MIGUEL AHUEHUETITLÁN,-0.072088264
1259,SAN MIGUEL ALOÁPAM,0.161327002
1260,SAN MIGUEL AMATITLÁN,-0.649534132
1261,SAN MIGUEL AMATLÁN,0.556844617
1262,SAN MIGUEL COATLÁN,0.247876473
1263,SAN MIGUEL CHICAHUA,0.002215844
1264,SAN MIGUEL CHIMALAPA,-0.007485379
1265,SAN MIGUEL DEL PUERTO,-0.917583673
1266,SAN MIGUEL DEL RÍO,-0.318884061
1267,SAN MIGUEL EJUTLA,-0.271744512
1268,SAN MIGUEL EL GRANDE,0.445200357
1269,SAN MIGUEL HUAUTLA,0.516464499
1270,SAN MIGUEL MIXTEPEC,-0.051305827
1271,SAN MIGUEL PANIXTLAHUACA,0.450615528
1272,SAN MIGUEL PERAS,0.447304321
1273,SAN MIGUEL PIEDRAS,0.26125678
1274,SAN MIGUEL QUETZALTEPEC,0.568476404
1275,SAN MIGUEL SANTA FLOR,0.267488327
1276,VILLA SOLA DE VEGA,0.028027295
1277,SAN MIGUEL SOYALTEPEC,-0.038928409
1278,SAN MIGUEL SUCHIXTEPEC,-0.65243279
1279,VILLA TALEA DE CASTRO,-0.761002597
1280,SAN MIGUEL TECOMATLÁN,-0.098330353
1281,SAN MIGUEL TENANGO,-0.418439443
1282,SAN MIGUEL TEQUIXTEPEC,0.751531519
1283,SAN MIGUEL TILQUIÁPAM,-0.151871323
1284,SAN MIGUEL TLACAMAMA,-0.149825994
1285,SAN MIGUEL TLACOTEPEC,-0.349271965
1286,SAN MIGUEL TULANCINGO,-0.070380851
1287,SAN MIGUEL YOTAO,-0.259761417
1288,SAN NICOLÁS,-0.516712253
1289,SAN NICOLÁS HIDALGO,-0.124496328
1290,SAN PABLO COATLÁN,0.243497334
1291,SAN PABLO CUATRO VENADOS,-1.366501989
1292,SAN PABLO ETLA,-0.944843254
1293,SAN PABLO HUITZO,-0.758356975
1294,SAN PABLO HUIXTEPEC,-0.40459817
1295,SAN PABLO MACUILTIANGUIS,0.460647581
1296,SAN PABLO TIJALTEPEC,-0.47908959
1297,SAN PABLO VILLA DE MITLA,-0.2872
1298,SAN PABLO YAGANIZA,-0.040179298
1299,SAN PEDRO AMUZGOS,-0.126993782
1300,SAN PEDRO APÓSTOL,-0.040612838
1301,SAN PEDRO ATOYAC,-0.363395734
1302,SAN PEDRO CAJONOS,0.079369918
1303,SAN PEDRO COXCALTEPEC CÁNTAROS,-1.113052713
1304,SAN PEDRO COMITANCILLO,0.389809454
1305,SAN PEDRO EL ALTO,-0.457255295
1306,SAN PEDRO HUAMELULA,-0.386160831
1307,SAN PEDRO HUILOTEPEC,0.20339568
